"id","id_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentario"
"774","192.168.1.29","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-10 00:25:42","Navegando catalogo"
"775","192.168.1.29","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-10 00:26:18","Navegando catalogo"
"776","192.168.1.29","2","Instagram Bio","link_menu_hombres","2025-11-10 00:26:20","Interaccion interfaz"
"777","192.168.1.29","5","Instagram Bio","btn_cancelar_checkout","2025-11-10 00:26:53","Abandono en pago"
"778","192.168.1.22","1","Facebook","Home_Page","2025-11-10 03:14:00","Inicio de sesion"
"779","192.168.1.22","3","Facebook","vista_Jean_Slim_Negro","2025-11-10 03:14:39","Navegando catalogo"
"780","192.168.1.40","1","Facebook","Home_Page","2025-11-10 05:35:00","Inicio de sesion"
"781","192.168.1.40","3","Facebook","vista_Chaqueta_Cuero","2025-11-10 05:35:17","Navegando catalogo"
"782","192.168.1.40","2","Facebook","btn_ver_tallas","2025-11-10 05:35:19","Interaccion interfaz"
"783","192.168.1.40","3","Facebook","vista_Chaqueta_Cuero","2025-11-10 05:35:34","Navegando catalogo"
"784","192.168.1.40","3","Facebook","vista_Chaqueta_Cuero","2025-11-10 05:35:40","Navegando catalogo"
"785","192.168.1.40","2","Facebook","btn_ver_tallas","2025-11-10 05:35:42","Interaccion interfaz"
"786","192.168.1.28","1","Newsletter","Home_Page","2025-11-10 08:31:00","Inicio de sesion"
"787","192.168.1.28","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 08:31:27","Navegando catalogo"
"788","192.168.1.28","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-10 08:31:56","Navegando catalogo"
"789","192.168.1.28","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 08:32:16","Navegando catalogo"
"790","192.168.1.28","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 08:32:48","Navegando catalogo"
"791","192.168.1.28","2","Newsletter","btn_agregar_carrito","2025-11-10 08:32:50","Interaccion interfaz"
"792","192.168.1.28","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-10 08:33:16","Navegando catalogo"
"793","192.168.1.28","2","Newsletter","img_zoom","2025-11-10 08:33:18","Interaccion interfaz"
"794","192.168.1.28","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-10 08:33:56","Venta Exitosa"
"795","192.168.1.7","1","Facebook","Home_Page","2025-11-10 09:47:00","Inicio de sesion"
"796","192.168.1.7","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 09:47:18","Navegando catalogo"
"797","192.168.1.7","3","Facebook","vista_Zapatillas_Urban","2025-11-10 09:47:24","Navegando catalogo"
"798","192.168.1.7","2","Facebook","img_zoom","2025-11-10 09:47:26","Interaccion interfaz"
"799","192.168.1.7","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 09:47:46","Navegando catalogo"
"800","192.168.1.7","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 09:48:09","Navegando catalogo"
"801","192.168.1.7","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-10 09:48:54","Navegando catalogo"
"802","192.168.1.7","2","Facebook","btn_agregar_carrito","2025-11-10 09:48:56","Interaccion interfaz"
"803","192.168.1.7","4","Facebook","btn_finalizar_pago_exitoso","2025-11-10 09:49:47","Venta Exitosa"
"804","192.168.1.27","1","Google Ads","Home_Page","2025-11-10 11:38:00","Inicio de sesion"
"805","192.168.1.27","3","Google Ads","vista_Chaqueta_Cuero","2025-11-10 11:38:30","Navegando catalogo"
"806","192.168.1.27","2","Google Ads","btn_agregar_carrito","2025-11-10 11:38:32","Interaccion interfaz"
"807","192.168.1.27","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 11:38:49","Navegando catalogo"
"808","192.168.1.27","2","Google Ads","btn_agregar_carrito","2025-11-10 11:38:51","Interaccion interfaz"
"809","192.168.1.27","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-10 11:39:01","Navegando catalogo"
"810","192.168.1.27","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 11:39:29","Navegando catalogo"
"811","192.168.1.27","2","Google Ads","btn_agregar_carrito","2025-11-10 11:39:31","Interaccion interfaz"
"812","192.168.1.27","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 11:40:05","Navegando catalogo"
"813","192.168.1.27","2","Google Ads","btn_agregar_carrito","2025-11-10 11:40:07","Interaccion interfaz"
"814","192.168.1.27","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-10 11:40:44","Venta Exitosa"
"815","192.168.1.21","1","Google Ads","Home_Page","2025-11-10 11:59:00","Inicio de sesion"
"816","192.168.1.21","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 11:59:11","Navegando catalogo"
"817","192.168.1.21","2","Google Ads","btn_agregar_carrito","2025-11-10 11:59:13","Interaccion interfaz"
"818","192.168.1.47","1","Instagram Bio","Home_Page","2025-11-10 14:52:00","Inicio de sesion"
"819","192.168.1.47","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-10 14:52:07","Navegando catalogo"
"820","192.168.1.47","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-10 14:52:30","Navegando catalogo"
"821","192.168.1.28","1","Google Ads","Home_Page","2025-11-10 16:41:00","Inicio de sesion"
"822","192.168.1.28","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 16:41:43","Navegando catalogo"
"823","192.168.1.28","2","Google Ads","img_zoom","2025-11-10 16:41:45","Interaccion interfaz"
"824","192.168.1.28","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-10 16:41:50","Navegando catalogo"
"825","192.168.1.28","2","Google Ads","img_zoom","2025-11-10 16:41:52","Interaccion interfaz"
"826","192.168.1.50","1","Google Ads","Home_Page","2025-11-10 19:23:00","Inicio de sesion"
"827","192.168.1.50","3","Google Ads","vista_Jean_Slim_Negro","2025-11-10 19:23:30","Navegando catalogo"
"828","192.168.1.50","2","Google Ads","img_zoom","2025-11-10 19:23:32","Interaccion interfaz"
"829","192.168.1.50","3","Google Ads","vista_Chaqueta_Cuero","2025-11-10 19:24:15","Navegando catalogo"
"830","192.168.1.50","2","Google Ads","img_zoom","2025-11-10 19:24:17","Interaccion interfaz"
"831","192.168.1.50","3","Google Ads","vista_Chaqueta_Cuero","2025-11-10 19:24:58","Navegando catalogo"
"832","192.168.1.50","2","Google Ads","link_menu_hombres","2025-11-10 19:25:00","Interaccion interfaz"
"833","192.168.1.50","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 19:25:20","Navegando catalogo"
"834","192.168.1.50","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 19:25:57","Navegando catalogo"
"835","192.168.1.50","2","Google Ads","img_zoom","2025-11-10 19:25:59","Interaccion interfaz"
"836","192.168.1.50","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-10 19:26:52","Venta Exitosa"
"837","192.168.1.33","1","Directo","Home_Page","2025-11-10 20:41:00","Inicio de sesion"
"838","192.168.1.33","3","Directo","vista_Camisa_Lino_Blanca","2025-11-10 20:41:36","Navegando catalogo"
"839","192.168.1.33","2","Directo","img_zoom","2025-11-10 20:41:38","Interaccion interfaz"
"840","192.168.1.33","3","Directo","vista_Jean_Slim_Negro","2025-11-10 20:41:49","Navegando catalogo"
"841","192.168.1.33","2","Directo","link_menu_hombres","2025-11-10 20:41:51","Interaccion interfaz"
"842","192.168.1.37","1","Google Ads","Home_Page","2025-11-10 21:57:00","Inicio de sesion"
"843","192.168.1.37","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 21:57:15","Navegando catalogo"
"844","192.168.1.37","2","Google Ads","btn_ver_tallas","2025-11-10 21:57:17","Interaccion interfaz"
"845","192.168.1.37","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 21:57:40","Navegando catalogo"
"846","192.168.1.37","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 21:58:13","Navegando catalogo"
"847","192.168.1.37","3","Google Ads","vista_Chaqueta_Cuero","2025-11-10 21:58:35","Navegando catalogo"
"848","192.168.1.37","2","Google Ads","btn_ver_tallas","2025-11-10 21:58:37","Interaccion interfaz"
"849","192.168.1.37","5","Google Ads","btn_cancelar_checkout","2025-11-10 21:59:06","Abandono en pago"
"850","192.168.1.4","1","Google Ads","Home_Page","2025-11-11 00:35:00","Inicio de sesion"
"851","192.168.1.4","3","Google Ads","vista_Zapatillas_Urban","2025-11-11 00:35:42","Navegando catalogo"
"852","192.168.1.4","3","Google Ads","vista_Zapatillas_Urban","2025-11-11 00:36:01","Navegando catalogo"
"853","192.168.1.4","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-11 00:36:08","Navegando catalogo"
"854","192.168.1.4","2","Google Ads","img_zoom","2025-11-11 00:36:10","Interaccion interfaz"
"855","192.168.1.4","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-11 00:36:19","Navegando catalogo"
"856","192.168.1.4","5","Google Ads","btn_cancelar_checkout","2025-11-11 00:36:35","Abandono en pago"
"857","192.168.1.36","1","Directo","Home_Page","2025-11-11 01:45:00","Inicio de sesion"
"858","192.168.1.36","3","Directo","vista_Chaqueta_Cuero","2025-11-11 01:45:31","Navegando catalogo"
"859","192.168.1.36","2","Directo","btn_ver_tallas","2025-11-11 01:45:33","Interaccion interfaz"
"860","192.168.1.36","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 01:46:06","Navegando catalogo"
"861","192.168.1.36","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 01:46:29","Navegando catalogo"
"862","192.168.1.36","2","Directo","btn_agregar_carrito","2025-11-11 01:46:31","Interaccion interfaz"
"863","192.168.1.23","1","Facebook","Home_Page","2025-11-11 03:04:00","Inicio de sesion"
"864","192.168.1.23","3","Facebook","vista_Vestido_Verano_Floral","2025-11-11 03:04:10","Navegando catalogo"
"865","192.168.1.23","3","Facebook","vista_Chaqueta_Cuero","2025-11-11 03:04:49","Navegando catalogo"
"866","192.168.1.23","2","Facebook","btn_agregar_carrito","2025-11-11 03:04:51","Interaccion interfaz"
"867","192.168.1.38","1","Facebook","Home_Page","2025-11-11 04:02:00","Inicio de sesion"
"868","192.168.1.38","3","Facebook","vista_Jean_Slim_Negro","2025-11-11 04:02:37","Navegando catalogo"
"869","192.168.1.38","3","Facebook","vista_Jean_Slim_Negro","2025-11-11 04:03:21","Navegando catalogo"
"870","192.168.1.37","1","Facebook","Home_Page","2025-11-11 07:02:00","Inicio de sesion"
"871","192.168.1.37","3","Facebook","vista_Vestido_Verano_Floral","2025-11-11 07:02:42","Navegando catalogo"
"872","192.168.1.37","3","Facebook","vista_Zapatillas_Urban","2025-11-11 07:03:12","Navegando catalogo"
"873","192.168.1.15","1","Instagram Bio","Home_Page","2025-11-11 07:18:00","Inicio de sesion"
"874","192.168.1.15","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-11 07:18:30","Navegando catalogo"
"875","192.168.1.15","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-11 07:18:38","Navegando catalogo"
"876","192.168.1.15","2","Instagram Bio","link_menu_hombres","2025-11-11 07:18:40","Interaccion interfaz"
"877","192.168.1.15","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 07:18:50","Navegando catalogo"
"878","192.168.1.20","1","Instagram Bio","Home_Page","2025-11-11 07:38:00","Inicio de sesion"
"879","192.168.1.20","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 07:38:06","Navegando catalogo"
"880","192.168.1.20","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 07:38:17","Navegando catalogo"
"881","192.168.1.20","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-11 07:38:40","Navegando catalogo"
"882","192.168.1.20","2","Instagram Bio","link_menu_hombres","2025-11-11 07:38:42","Interaccion interfaz"
"883","192.168.1.20","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-11 07:39:01","Navegando catalogo"
"884","192.168.1.20","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 07:39:53","Abandono en pago"
"885","192.168.1.30","1","Newsletter","Home_Page","2025-11-11 07:51:00","Inicio de sesion"
"886","192.168.1.30","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-11 07:51:22","Navegando catalogo"
"887","192.168.1.46","1","Instagram Bio","Home_Page","2025-11-11 08:18:00","Inicio de sesion"
"888","192.168.1.46","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 08:18:11","Navegando catalogo"
"889","192.168.1.46","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-11 08:18:37","Navegando catalogo"
"890","192.168.1.46","2","Instagram Bio","link_menu_hombres","2025-11-11 08:18:39","Interaccion interfaz"
"891","192.168.1.46","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-11 08:18:52","Navegando catalogo"
"892","192.168.1.46","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 08:19:14","Navegando catalogo"
"893","192.168.1.46","2","Instagram Bio","img_zoom","2025-11-11 08:19:16","Interaccion interfaz"
"894","192.168.1.46","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 08:20:01","Abandono en pago"
"895","192.168.1.44","1","Directo","Home_Page","2025-11-11 09:47:00","Inicio de sesion"
"896","192.168.1.44","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 09:47:12","Navegando catalogo"
"897","192.168.1.44","2","Directo","btn_ver_tallas","2025-11-11 09:47:14","Interaccion interfaz"
"898","192.168.1.44","3","Directo","vista_Zapatillas_Urban","2025-11-11 09:47:25","Navegando catalogo"
"899","192.168.1.44","2","Directo","link_menu_hombres","2025-11-11 09:47:27","Interaccion interfaz"
"900","192.168.1.6","1","Directo","Home_Page","2025-11-11 11:43:00","Inicio de sesion"
"901","192.168.1.6","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 11:43:11","Navegando catalogo"
"902","192.168.1.6","2","Directo","link_menu_hombres","2025-11-11 11:43:13","Interaccion interfaz"
"903","192.168.1.6","3","Directo","vista_Chaqueta_Cuero","2025-11-11 11:43:34","Navegando catalogo"
"904","192.168.1.6","3","Directo","vista_Jean_Slim_Negro","2025-11-11 11:43:40","Navegando catalogo"
"905","192.168.1.6","2","Directo","img_zoom","2025-11-11 11:43:42","Interaccion interfaz"
"906","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 11:44:10","Navegando catalogo"
"907","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 11:44:37","Navegando catalogo"
"908","192.168.1.6","2","Directo","btn_agregar_carrito","2025-11-11 11:44:39","Interaccion interfaz"
"909","192.168.1.6","4","Directo","btn_finalizar_pago_exitoso","2025-11-11 11:45:28","Venta Exitosa"
"910","192.168.1.7","1","Instagram Bio","Home_Page","2025-11-11 14:34:00","Inicio de sesion"
"911","192.168.1.7","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 14:34:29","Navegando catalogo"
"912","192.168.1.7","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-11 14:35:08","Navegando catalogo"
"913","192.168.1.7","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 14:35:17","Navegando catalogo"
"914","192.168.1.7","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 14:35:44","Navegando catalogo"
"915","192.168.1.7","2","Instagram Bio","link_menu_hombres","2025-11-11 14:35:46","Interaccion interfaz"
"916","192.168.1.7","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 14:36:28","Abandono en pago"
"917","192.168.1.48","1","Facebook","Home_Page","2025-11-11 17:02:00","Inicio de sesion"
"918","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-11 17:02:08","Navegando catalogo"
"919","192.168.1.48","2","Facebook","btn_agregar_carrito","2025-11-11 17:02:10","Interaccion interfaz"
"920","192.168.1.48","3","Facebook","vista_Vestido_Verano_Floral","2025-11-11 17:02:36","Navegando catalogo"
"921","192.168.1.48","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-11 17:03:20","Navegando catalogo"
"922","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-11 17:03:44","Navegando catalogo"
"923","192.168.1.48","5","Facebook","btn_cancelar_checkout","2025-11-11 17:04:22","Abandono en pago"
"924","192.168.1.31","1","Newsletter","Home_Page","2025-11-11 18:13:00","Inicio de sesion"
"925","192.168.1.31","3","Newsletter","vista_Jean_Slim_Negro","2025-11-11 18:13:24","Navegando catalogo"
"926","192.168.1.31","2","Newsletter","btn_agregar_carrito","2025-11-11 18:13:26","Interaccion interfaz"
"927","192.168.1.31","3","Newsletter","vista_Zapatillas_Urban","2025-11-11 18:13:59","Navegando catalogo"
"928","192.168.1.31","3","Newsletter","vista_Jean_Slim_Negro","2025-11-11 18:14:08","Navegando catalogo"
"929","192.168.1.31","3","Newsletter","vista_Zapatillas_Urban","2025-11-11 18:14:36","Navegando catalogo"
"930","192.168.1.31","2","Newsletter","img_zoom","2025-11-11 18:14:38","Interaccion interfaz"
"931","192.168.1.31","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-11 18:14:44","Navegando catalogo"
"932","192.168.1.31","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-11 18:15:17","Venta Exitosa"
"933","192.168.1.16","1","Instagram Bio","Home_Page","2025-11-11 20:57:00","Inicio de sesion"
"934","192.168.1.16","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 20:57:33","Navegando catalogo"
"935","192.168.1.16","2","Instagram Bio","btn_agregar_carrito","2025-11-11 20:57:35","Interaccion interfaz"
"936","192.168.1.16","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-11 20:58:16","Navegando catalogo"
"937","192.168.1.16","2","Instagram Bio","img_zoom","2025-11-11 20:58:18","Interaccion interfaz"
"938","192.168.1.16","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 20:58:42","Navegando catalogo"
"939","192.168.1.16","2","Instagram Bio","img_zoom","2025-11-11 20:58:44","Interaccion interfaz"
"940","192.168.1.16","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 20:58:51","Navegando catalogo"
"941","192.168.1.16","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 20:59:44","Abandono en pago"
"942","192.168.1.27","1","Instagram Bio","Home_Page","2025-11-11 21:56:00","Inicio de sesion"
"943","192.168.1.27","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 21:56:24","Navegando catalogo"
"944","192.168.1.27","2","Instagram Bio","btn_ver_tallas","2025-11-11 21:56:26","Interaccion interfaz"
"945","192.168.1.22","1","Directo","Home_Page","2025-11-11 23:34:00","Inicio de sesion"
"946","192.168.1.22","3","Directo","vista_Jean_Slim_Negro","2025-11-11 23:34:07","Navegando catalogo"
"947","192.168.1.22","2","Directo","btn_ver_tallas","2025-11-11 23:34:09","Interaccion interfaz"
"948","192.168.1.22","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 23:34:20","Navegando catalogo"
"949","192.168.1.22","2","Directo","btn_agregar_carrito","2025-11-11 23:34:22","Interaccion interfaz"
"950","192.168.1.22","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 23:34:46","Navegando catalogo"
"951","192.168.1.22","2","Directo","link_menu_hombres","2025-11-11 23:34:48","Interaccion interfaz"
"952","192.168.1.22","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 23:35:11","Navegando catalogo"
"953","192.168.1.22","2","Directo","link_menu_hombres","2025-11-11 23:35:13","Interaccion interfaz"
"954","192.168.1.22","5","Directo","btn_cancelar_checkout","2025-11-11 23:36:10","Abandono en pago"
"955","192.168.1.13","1","Directo","Home_Page","2025-11-12 00:25:00","Inicio de sesion"
"956","192.168.1.13","3","Directo","vista_Jean_Slim_Negro","2025-11-12 00:25:38","Navegando catalogo"
"957","192.168.1.13","2","Directo","btn_ver_tallas","2025-11-12 00:25:40","Interaccion interfaz"
